1차_분류전체,2차_분류전체,기업명,1차_업종,2차_업종,규모,근로자수,소재지,관심기업,데이터 추출일
재무건전성,경영혁신형 중소기업(메인비즈),(유) 세웅바이오,제조업,식료품 제조업,중소기업,23.0,전북 김제시,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 하이독,제조업,식료품 제조업,중소기업,,경기 용인시 기흥구,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 천수푸드,제조업,식료품 제조업,중소기업,,충남 홍성군,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)청하식품,제조업,식료품 제조업,중소기업,10.0,경기 남양주시,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 익스트림,제조업,식료품 제조업,중소기업,49.0,서울 강남구,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),해오름주식회사,제조업,식료품 제조업,중소기업,50.0,강원 강릉시,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)나래식품,제조업,식료품 제조업,중소기업,34.0,,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 일해,제조업,식료품 제조업,중소기업,,경기 광주시,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 조아푸드,제조업,식료품 제조업,중소기업,,충남 천안시 서북구,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)마들렌식품,제조업,식료품 제조업,중소기업,89.0,경기 평택시,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 찬누리,제조업,식료품 제조업,,,충남 논산시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 신돈축산유통,제조업,식료품 제조업,중소기업,32.0,경기 안산시 단원구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),미트클럽 주식회사,제조업,식료품 제조업,,,대전 동구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)비알비에프앤비,제조업,식료품 제조업,중소기업,,서울 강남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주영엔에스(주),제조업,식료품 제조업,,,서울 송파구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)단비식품,제조업,식료품 제조업,,,경기 남양주시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 뚜또,제조업,식료품 제조업,,,경북 예천군,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 7번가사람들,제조업,식료품 제조업,중소기업,,경기 이천시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)내함물산,제조업,식료품 제조업,중소기업,19.0,서울 강남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 초램에프앤비,제조업,식료품 제조업,,,경기 남양주시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 거해,제조업,식료품 제조업,중소기업,9.0,,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)황도,제조업,식료품 제조업,,,강원 강릉시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사가온에프앤비,제조업,식료품 제조업,,,충남 천안시 동남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)굿지앤,제조업,식료품 제조업,중소기업,14.0,서울 강남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),농업회사법인주식회사토리팜에프디,제조업,식료품 제조업,,,,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)푸드공방,제조업,식료품 제조업,,,경기 광주시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),열두광주리영농조합법인,제조업,식료품 제조업,중소기업,10.0,강원 철원군,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),예맛상사(주),제조업,식료품 제조업,중소기업,62.0,경기 이천시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),해찬솔에프쓰리,제조업,식료품 제조업,,,충남 아산시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주) 미르스타푸드,제조업,식료품 제조업,,,경기 군포시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주) 솔찬 농업회사법인,제조업,식료품 제조업,중소기업,,충남 논산시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 학화1934,제조업,식료품 제조업,,,충남 천안시 동남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)태진에프앤에스,제조업,식료품 제조업,,,충남 천안시 서북구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)다마시이,제조업,식료품 제조업,,,서울 금천구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),설동궁컴퍼니,제조업,식료품 제조업,중소기업,,대구 서구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),한국청정음료(주),제조업,음료 제조업,중소기업,108.0,경기 포천시,32,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),농업회사법인 조은술세종(주),제조업,음료 제조업,중소기업,11.0,충북 청주시 청원구,26,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),농업회사법인 대학두유 주식회사,제조업,음료 제조업,중소기업,1.0,강원 평창군,18,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)화인바이오,제조업,음료 제조업,중소기업,66.0,경남 산청군,12,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 광양주조공사,제조업,음료 제조업,중소기업,11.0,,5,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),스파클 주식회사,제조업,음료 제조업,중견기업,50.0,충남 천안시 동남구,3,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),농업회사법인(주)제이엘,제조업,음료 제조업,중소기업,4.0,경북 문경시,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 올즙,제조업,음료 제조업,중소기업,,충남 금산군,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사낙천,제조업,음료 제조업,,,강원 동해시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 스페이스,제조업,섬유제품 제조업; 의복제외,중소기업,78.0,대구 동구,150,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)성림,제조업,섬유제품 제조업; 의복제외,중소기업,64.0,경북 구미시,69,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)대한패브릭,제조업,섬유제품 제조업; 의복제외,중소기업,117.0,서울 종로구,41,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),케이앤비준우(주),제조업,섬유제품 제조업; 의복제외,중소기업,45.0,대구 달성군,34,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),원풍물산주식회사,제조업,섬유제품 제조업; 의복제외,중소기업,46.0,경북 칠곡군,30,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 창안애,제조업,섬유제품 제조업; 의복제외,중소기업,33.0,대구 동구,29,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 아크,제조업,섬유제품 제조업; 의복제외,중소기업,,경남 양산시,25,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)창명산업,제조업,섬유제품 제조업; 의복제외,중소기업,12.0,경기 양주시,19,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)동산글로벌,제조업,섬유제품 제조업; 의복제외,중소기업,26.0,경북 경산시,19,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사좋은아침창,제조업,섬유제품 제조업; 의복제외,중소기업,21.0,경기 양주시,19,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사누비지오,제조업,섬유제품 제조업; 의복제외,중소기업,28.0,경기 용인시 처인구,15,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)에스케이텍스,제조업,섬유제품 제조업; 의복제외,중소기업,28.0,대구 달성군,14,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)세영,제조업,섬유제품 제조업; 의복제외,중소기업,30.0,경북 성주군,10,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)금화텍스,제조업,섬유제품 제조업; 의복제외,중소기업,18.0,대구 달서구,9,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),신한물산 주식회사,제조업,섬유제품 제조업; 의복제외,중소기업,30.0,충남 예산군,8,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),지앤드에이치인터내셔널(주),제조업,섬유제품 제조업; 의복제외,중소기업,12.0,서울 광진구,8,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 더메종,제조업,섬유제품 제조업; 의복제외,중소기업,46.0,서울 성동구,7,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),동해하이테크산업(주),제조업,섬유제품 제조업; 의복제외,중소기업,20.0,경기 용인시 처인구,6,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),광주어망,제조업,섬유제품 제조업; 의복제외,중소기업,81.0,,6,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)아진아이디티,제조업,섬유제품 제조업; 의복제외,중소기업,31.0,대구 달서구,6,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)대마,제조업,섬유제품 제조업; 의복제외,중소기업,23.0,경북 구미시,6,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 진흥,제조업,섬유제품 제조업; 의복제외,중소기업,40.0,경기 이천시,6,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 태광아이엔티,제조업,섬유제품 제조업; 의복제외,중소기업,34.0,대구 달성군,6,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),평화산업사,제조업,섬유제품 제조업; 의복제외,중소기업,7.0,경북 고령군,6,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),크린토피아 하남지사,제조업,섬유제품 제조업; 의복제외,중소기업,,경기 하남시,5,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)영동텍스타일,제조업,섬유제품 제조업; 의복제외,중소기업,65.0,경기 안산시 단원구,5,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),이루TEX,제조업,섬유제품 제조업; 의복제외,중소기업,,경기 양주시,5,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 동인기업,제조업,섬유제품 제조업; 의복제외,중소기업,48.0,경기 부천시 오정구,4,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)신성,제조업,섬유제품 제조업; 의복제외,중소기업,7.0,경기 광주시,4,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(유)도림,제조업,섬유제품 제조업; 의복제외,중소기업,14.0,,3,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 강인테크,제조업,섬유제품 제조업; 의복제외,중소기업,13.0,경기 김포시,3,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)에이치아이글로넷,제조업,섬유제품 제조업; 의복제외,중소기업,,인천 남동구,3,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)서원하이텍,제조업,섬유제품 제조업; 의복제외,중소기업,28.0,대구 달서구,3,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)에이엠컴퍼니,제조업,섬유제품 제조업; 의복제외,중소기업,58.0,서울 동대문구,2,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 예가로드,제조업,섬유제품 제조업; 의복제외,중소기업,,대구 달서구,2,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 올클리,제조업,섬유제품 제조업; 의복제외,중소기업,39.0,경기 부천시,2,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)씨에이치엘코리아,제조업,섬유제품 제조업; 의복제외,중소기업,24.0,서울 강남구,2,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)링크아이엔씨,제조업,섬유제품 제조업; 의복제외,중소기업,15.0,서울 성동구,1,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)무지개텍스,제조업,섬유제품 제조업; 의복제외,중소기업,5.0,경기 양주시,1,2026-08-01 02:44:01
